dep;jour;P;cl_age90;pop
01;2020-07-30;17;0;656955
01;2020-07-31;1;09;83001
01;2020-07-31;1;19;84665
01;2020-07-31;7;29;65496
01;2020-07-31;4;39;85588
01;2020-07-31;0;49;89678
01;2020-07-31;3;59;89791
01;2020-07-31;1;69;73500
01;2020-07-31;0;79;51011
01;2020-07-31;0;89;26830
01;2020-07-31;0;90;7395
01;2020-07-31;17;0;656955
01;2020-08-01;0;09;83001
01;2020-08-01;0;19;84665
01;2020-08-01;4;29;65496
01;2020-08-01;0;39;85588
01;2020-08-01;1;49;89678
01;2020-08-01;0;59;89791
01;2020-08-01;0;69;73500
01;2020-08-01;0;79;51011
01;2020-08-01;0;89;26830
01;2020-08-01;0;90;7395
01;2020-08-01;5;0;656955
01;2020-08-02;0;09;83001
01;2020-08-02;0;19;84665
01;2020-08-02;0;29;65496
01;2020-08-02;0;39;85588
01;2020-08-02;0;49;89678
01;2020-08-02;0;59;89791
01;2020-08-02;0;69;73500
01;2020-08-02;2;79;51011
01;2020-08-02;0;89;26830
01;2020-08-02;0;90;7395
01;2020-08-02;2;0;656955
01;2020-08-03;1;09;83001
01;2020-08-03;0;19;84665
01;2020-08-03;3;29;65496
01;2020-08-03;3;39;85588
01;2020-08-03;1;49;89678
01;2020-08-03;0;59;89791
01;2020-08-03;0;69;73500
01;2020-08-03;1;79;51011
01;2020-08-03;0;89;26830
01;2020-08-03;0;90;7395
01;2020-08-03;9;0;656955
01;2020-08-04;0;09;83001
01;2020-08-04;1;19;84665
01;2020-08-04;3;29;65496
01;2020-08-04;0;39;85588
01;2020-08-04;2;49;89678
01;2020-08-04;2;59;89791
01;2020-08-04;2;69;73500
01;2020-08-04;1;79;51011
01;2020-08-04;2;89;26830
01;2020-08-04;1;90;7395
01;2020-08-04;14;0;656955
01;2020-08-05;0;09;83001
01;2020-08-05;1;19;84665
01;2020-08-05;2;29;65496
01;2020-08-05;2;39;85588
01;2020-08-05;3;49;89678
01;2020-08-05;1;59;89791
01;2020-08-05;1;69;73500
01;2020-08-05;0;79;51011
01;2020-08-05;0;89;26830
01;2020-08-05;0;90;7395
01;2020-08-05;10;0;656955
01;2020-08-06;0;09;83001
01;2020-08-06;1;19;84665
01;2020-08-06;1;29;65496
01;2020-08-06;3;39;85588
01;2020-08-06;2;49;89678
01;2020-08-06;5;59;89791
01;2020-08-06;2;69;73500
01;2020-08-06;0;79;51011
01;2020-08-06;0;89;26830
01;2020-08-06;1;90;7395
01;2020-08-06;15;0;656955
01;2020-08-07;0;09;83001
01;2020-08-07;2;19;84665
01;2020-08-07;7;29;65496
01;2020-08-07;0;39;85588
01;2020-08-07;0;49;89678
01;2020-08-07;0;59;89791
01;2020-08-07;0;69;73500
01;2020-08-07;0;79;51011
01;2020-08-07;0;89;26830
01;2020-08-07;0;90;7395
01;2020-08-07;9;0;656955
01;2020-08-08;2;09;83001
01;2020-08-08;2;19;84665
01;2020-08-08;1;29;65496
01;2020-08-08;1;39;85588
01;2020-08-08;1;49;89678
01;2020-08-08;1;59;89791
01;2020-08-08;0;69;73500
01;2020-08-08;0;79;51011
01;2020-08-08;0;89;26830
01;2020-08-08;0;90;7395
01;2020-08-08;8;0;656955
01;2020-08-09;0;09;83001
01;2020-08-09;0;19;84665
01;2020-08-09;1;29;65496
01;2020-08-09;0;39;85588
01;2020-08-09;0;49;89678
01;2020-08-09;0;59;89791
01;2020-08-09;0;69;73500
01;2020-08-09;0;79;51011
01;2020-08-09;0;89;26830
01;2020-08-09;0;90;7395
01;2020-08-09;1;0;656955
01;2020-08-10;0;09;83001
01;2020-08-10;3;19;84665
01;2020-08-10;12;29;65496
01;2020-08-10;2;39;85588
01;2020-08-10;2;49;89678
01;2020-08-10;1;59;89791
01;2020-08-10;2;69;73500
01;2020-08-10;0;79;51011
01;2020-08-10;0;89;26830
01;2020-08-10;0;90;7395
01;2020-08-10;22;0;656955
01;2020-08-11;1;09;83001
01;2020-08-11;1;19;84665
01;2020-08-11;5;29;65496
01;2020-08-11;0;39;85588
01;2020-08-11;0;49;89678
01;2020-08-11;2;59;89791
01;2020-08-11;2;69;73500
01;2020-08-11;0;79;51011
01;2020-08-11;0;89;26830
01;2020-08-11;0;90;7395
01;2020-08-11;11;0;656955
01;2020-08-12;1;09;83001
01;2020-08-12;0;19;84665
01;2020-08-12;7;29;65496
01;2020-08-12;2;39;85588
01;2020-08-12;2;49;89678
01;2020-08-12;3;59;89791
01;2020-08-12;0;69;73500
01;2020-08-12;0;79;51011
01;2020-08-12;0;89;26830
01;2020-08-12;0;90;7395
01;2020-08-12;15;0;656955
01;2020-08-13;1;09;83001
01;2020-08-13;1;19;84665
01;2020-08-13;6;29;65496
01;2020-08-13;5;39;85588
01;2020-08-13;1;49;89678
01;2020-08-13;0;59;89791
01;2020-08-13;2;69;73500
01;2020-08-13;0;79;51011
01;2020-08-13;0;89;26830
01;2020-08-13;0;90;7395
01;2020-08-13;16;0;656955
01;2020-08-14;0;09;83001
01;2020-08-14;5;19;84665
01;2020-08-14;7;29;65496
01;2020-08-14;1;39;85588
01;2020-08-14;7;49;89678
01;2020-08-14;3;59;89791
01;2020-08-14;2;69;73500
01;2020-08-14;0;79;51011
01;2020-08-14;0;89;26830
01;2020-08-14;0;90;7395
01;2020-08-14;25;0;656955
01;2020-08-15;0;09;83001
01;2020-08-15;1;19;84665
01;2020-08-15;0;29;65496
01;2020-08-15;0;39;85588
01;2020-08-15;0;49;89678
01;2020-08-15;0;59;89791
01;2020-08-15;0;69;73500
01;2020-08-15;0;79;51011
01;2020-08-15;0;89;26830
01;2020-08-15;0;90;7395
01;2020-08-15;1;0;656955
01;2020-08-16;0;09;83001
01;2020-08-16;0;19;84665
01;2020-08-16;0;29;65496
01;2020-08-16;0;39;85588
01;2020-08-16;0;49;89678
01;2020-08-16;0;59;89791
01;2020-08-16;0;69;73500
01;2020-08-16;0;79;51011
01;2020-08-16;0;89;26830
01;2020-08-16;0;90;7395
01;2020-08-16;0;0;656955
01;2020-08-17;1;09;83001
01;2020-08-17;4;19;84665
01;2020-08-17;8;29;65496
01;2020-08-17;7;39;85588
01;2020-08-17;4;49;89678
01;2020-08-17;3;59;89791
01;2020-08-17;2;69;73500
01;2020-08-17;0;79;51011
01;2020-08-17;0;89;26830
01;2020-08-17;0;90;7395
01;2020-08-17;29;0;656955
01;2020-08-18;2;09;83001
01;2020-08-18;1;19;84665
01;2020-08-18;13;29;65496
01;2020-08-18;4;39;85588
01;2020-08-18;1;49;89678
01;2020-08-18;1;59;89791
01;2020-08-18;0;69;73500
01;2020-08-18;1;79;51011
01;2020-08-18;0;89;26830
01;2020-08-18;0;90;7395
01;2020-08-18;23;0;656955
01;2020-08-19;0;09;83001
01;2020-08-19;4;19;84665
01;2020-08-19;7;29;65496
01;2020-08-19;7;39;85588
01;2020-08-19;2;49;89678
01;2020-08-19;5;59;89791
01;2020-08-19;1;69;73500
01;2020-08-19;1;79;51011
01;2020-08-19;0;89;26830
01;2020-08-19;0;90;7395
01;2020-08-19;27;0;656955
01;2020-08-20;0;09;83001
01;2020-08-20;3;19;84665
01;2020-08-20;9;29;65496
01;2020-08-20;5;39;85588
01;2020-08-20;5;49;89678
01;2020-08-20;10;59;89791
01;2020-08-20;0;69;73500
01;2020-08-20;0;79;51011
01;2020-08-20;1;89;26830
01;2020-08-20;0;90;7395
01;2020-08-20;33;0;656955
01;2020-08-21;0;09;83001
01;2020-08-21;10;19;84665
01;2020-08-21;9;29;65496
01;2020-08-21;13;39;85588
01;2020-08-21;9;49;89678
01;2020-08-21;4;59;89791
01;2020-08-21;4;69;73500
01;2020-08-21;0;79;51011
01;2020-08-21;1;89;26830
01;2020-08-21;0;90;7395
01;2020-08-21;50;0;656955
01;2020-08-22;4;09;83001
01;2020-08-22;1;19;84665
01;2020-08-22;5;29;65496
01;2020-08-22;1;39;85588
01;2020-08-22;1;49;89678
01;2020-08-22;1;59;89791
01;2020-08-22;2;69;73500
01;2020-08-22;2;79;51011
01;2020-08-22;0;89;26830
01;2020-08-22;0;90;7395
01;2020-08-22;17;0;656955
01;2020-08-23;0;09;83001
01;2020-08-23;0;19;84665
01;2020-08-23;2;29;65496
01;2020-08-23;0;39;85588
01;2020-08-23;0;49;89678
01;2020-08-23;0;59;89791
01;2020-08-23;0;69;73500
01;2020-08-23;0;79;51011
01;2020-08-23;0;89;26830
01;2020-08-23;0;90;7395
01;2020-08-23;2;0;656955
01;2020-08-24;4;09;83001
01;2020-08-24;5;19;84665
01;2020-08-24;7;29;65496
01;2020-08-24;11;39;85588
01;2020-08-24;12;49;89678
01;2020-08-24;10;59;89791
01;2020-08-24;3;69;73500
01;2020-08-24;0;79;51011
01;2020-08-24;1;89;26830
01;2020-08-24;1;90;7395
01;2020-08-24;54;0;656955
01;2020-08-25;1;09;83001
01;2020-08-25;10;19;84665
01;2020-08-25;13;29;65496
01;2020-08-25;4;39;85588
01;2020-08-25;1;49;89678
01;2020-08-25;3;59;89791
01;2020-08-25;0;69;73500
01;2020-08-25;1;79;51011
01;2020-08-25;3;89;26830
01;2020-08-25;2;90;7395
01;2020-08-25;38;0;656955
01;2020-08-26;1;09;83001
01;2020-08-26;5;19;84665
01;2020-08-26;18;29;65496
01;2020-08-26;12;39;85588
01;2020-08-26;5;49;89678
01;2020-08-26;7;59;89791
01;2020-08-26;1;69;73500
01;2020-08-26;1;79;51011
01;2020-08-26;4;89;26830
01;2020-08-26;2;90;7395
01;2020-08-26;56;0;656955
01;2020-08-27;4;09;83001
01;2020-08-27;10;19;84665
01;2020-08-27;19;29;65496
01;2020-08-27;12;39;85588
01;2020-08-27;8;49;89678
01;2020-08-27;6;59;89791
01;2020-08-27;2;69;73500
01;2020-08-27;6;79;51011
01;2020-08-27;9;89;26830
01;2020-08-27;12;90;7395
01;2020-08-27;88;0;656955
01;2020-08-28;2;09;83001
01;2020-08-28;15;19;84665
01;2020-08-28;20;29;65496
01;2020-08-28;5;39;85588
01;2020-08-28;7;49;89678
01;2020-08-28;6;59;89791
01;2020-08-28;2;69;73500
01;2020-08-28;1;79;51011
01;2020-08-28;0;89;26830
01;2020-08-28;3;90;7395
01;2020-08-28;61;0;656955
01;2020-08-29;2;09;83001
01;2020-08-29;1;19;84665
01;2020-08-29;10;29;65496
01;2020-08-29;0;39;85588
01;2020-08-29;2;49;89678
01;2020-08-29;3;59;89791
01;2020-08-29;2;69;73500
01;2020-08-29;4;79;51011
01;2020-08-29;0;89;26830
01;2020-08-29;0;90;7395
01;2020-08-29;24;0;656955
01;2020-08-30;0;09;83001
01;2020-08-30;0;19;84665
01;2020-08-30;0;29;65496
01;2020-08-30;2;39;85588
01;2020-08-30;0;49;89678
01;2020-08-30;0;59;89791
01;2020-08-30;0;69;73500
01;2020-08-30;0;79;51011
01;2020-08-30;0;89;26830
01;2020-08-30;0;90;7395
01;2020-08-30;2;0;656955
01;2020-08-31;6;09;83001
01;2020-08-31;18;19;84665
01;2020-08-31;26;29;65496
01;2020-08-31;19;39;85588
01;2020-08-31;13;49;89678
01;2020-08-31;9;59;89791
01;2020-08-31;3;69;73500
01;2020-08-31;3;79;51011
01;2020-08-31;2;89;26830
01;2020-08-31;0;90;7395
01;2020-08-31;99;0;656955
01;2020-09-01;3;09;83001
01;2020-09-01;20;19;84665
01;2020-09-01;17;29;65496
01;2020-09-01;13;39;85588
01;2020-09-01;10;49;89678
01;2020-09-01;10;59;89791
01;2020-09-01;0;69;73500
01;2020-09-01;0;79;51011
01;2020-09-01;0;89;26830
01;2020-09-01;0;90;7395
01;2020-09-01;73;0;656955
01;2020-09-02;1;09;83001
01;2020-09-02;7;19;84665
01;2020-09-02;18;29;65496
01;2020-09-02;9;39;85588
01;2020-09-02;12;49;89678
01;2020-09-02;8;59;89791
01;2020-09-02;8;69;73500
01;2020-09-02;5;79;51011
01;2020-09-02;0;89;26830
01;2020-09-02;0;90;7395
01;2020-09-02;68;0;656955
01;2020-09-03;6;09;83001
01;2020-09-03;11;19;84665
01;2020-09-03;20;29;65496
01;2020-09-03;21;39;85588
01;2020-09-03;15;49;89678
01;2020-09-03;14;59;89791
01;2020-09-03;7;69;73500
01;2020-09-03;5;79;51011
01;2020-09-03;3;89;26830
01;2020-09-03;0;90;7395
01;2020-09-03;102;0;656955
01;2020-09-04;3;09;83001
01;2020-09-04;15;19;84665
01;2020-09-04;18;29;65496
01;2020-09-04;13;39;85588
01;2020-09-04;8;49;89678
01;2020-09-04;10;59;89791
01;2020-09-04;3;69;73500
01;2020-09-04;6;79;51011
01;2020-09-04;2;89;26830
01;2020-09-04;0;90;7395
01;2020-09-04;78;0;656955
01;2020-09-05;4;09;83001
01;2020-09-05;8;19;84665
01;2020-09-05;5;29;65496
01;2020-09-05;6;39;85588
01;2020-09-05;9;49;89678
01;2020-09-05;1;59;89791
01;2020-09-05;1;69;73500
01;2020-09-05;2;79;51011
01;2020-09-05;2;89;26830
01;2020-09-05;2;90;7395
01;2020-09-05;40;0;656955
01;2020-09-06;0;09;83001
01;2020-09-06;0;19;84665
01;2020-09-06;0;29;65496
01;2020-09-06;0;39;85588
01;2020-09-06;2;49;89678
01;2020-09-06;0;59;89791
01;2020-09-06;1;69;73500
01;2020-09-06;0;79;51011
01;2020-09-06;0;89;26830
01;2020-09-06;0;90;7395
01;2020-09-06;3;0;656955
01;2020-09-07;5;09;83001
01;2020-09-07;11;19;84665
01;2020-09-07;14;29;65496
01;2020-09-07;14;39;85588
01;2020-09-07;11;49;89678
01;2020-09-07;17;59;89791
01;2020-09-07;10;69;73500
01;2020-09-07;5;79;51011
01;2020-09-07;2;89;26830
01;2020-09-07;1;90;7395
01;2020-09-07;90;0;656955
01;2020-09-08;5;09;83001
01;2020-09-08;12;19;84665
01;2020-09-08;15;29;65496
01;2020-09-08;20;39;85588
01;2020-09-08;10;49;89678
01;2020-09-08;16;59;89791
01;2020-09-08;9;69;73500
01;2020-09-08;3;79;51011
01;2020-09-08;2;89;26830
01;2020-09-08;0;90;7395
01;2020-09-08;92;0;656955
01;2020-09-09;1;09;83001
01;2020-09-09;8;19;84665
01;2020-09-09;13;29;65496
01;2020-09-09;10;39;85588
01;2020-09-09;11;49;89678
01;2020-09-09;17;59;89791
01;2020-09-09;4;69;73500
01;2020-09-09;3;79;51011
01;2020-09-09;0;89;26830
01;2020-09-09;0;90;7395
01;2020-09-09;67;0;656955
01;2020-09-10;3;09;83001
01;2020-09-10;13;19;84665
01;2020-09-10;19;29;65496
01;2020-09-10;20;39;85588
01;2020-09-10;15;49;89678
01;2020-09-10;17;59;89791
01;2020-09-10;9;69;73500
01;2020-09-10;3;79;51011
01;2020-09-10;3;89;26830
01;2020-09-10;1;90;7395
01;2020-09-10;103;0;656955
01;2020-09-11;7;09;83001
01;2020-09-11;15;19;84665
01;2020-09-11;21;29;65496
01;2020-09-11;21;39;85588
01;2020-09-11;11;49;89678
01;2020-09-11;15;59;89791
01;2020-09-11;6;69;73500
01;2020-09-11;3;79;51011
01;2020-09-11;1;89;26830
01;2020-09-11;0;90;7395
01;2020-09-11;100;0;656955
01;2020-09-12;6;09;83001
01;2020-09-12;6;19;84665
01;2020-09-12;10;29;65496
01;2020-09-12;4;39;85588
01;2020-09-12;7;49;89678
01;2020-09-12;3;59;89791
01;2020-09-12;4;69;73500
01;2020-09-12;1;79;51011
01;2020-09-12;0;89;26830
01;2020-09-12;2;90;7395
01;2020-09-12;43;0;656955
01;2020-09-13;0;09;83001
01;2020-09-13;0;19;84665
01;2020-09-13;2;29;65496
01;2020-09-13;1;39;85588
01;2020-09-13;0;49;89678
01;2020-09-13;0;59;89791
01;2020-09-13;1;69;73500
01;2020-09-13;0;79;51011
01;2020-09-13;0;89;26830
01;2020-09-13;1;90;7395
01;2020-09-13;5;0;656955
01;2020-09-14;14;09;83001
01;2020-09-14;12;19;84665
01;2020-09-14;25;29;65496
01;2020-09-14;19;39;85588
01;2020-09-14;17;49;89678
01;2020-09-14;13;59;89791
01;2020-09-14;6;69;73500
01;2020-09-14;8;79;51011
01;2020-09-14;2;89;26830
01;2020-09-14;2;90;7395
01;2020-09-14;118;0;656955
01;2020-09-15;9;09;83001
01;2020-09-15;14;19;84665
01;2020-09-15;25;29;65496
01;2020-09-15;27;39;85588
01;2020-09-15;31;49;89678
01;2020-09-15;25;59;89791
01;2020-09-15;7;69;73500
01;2020-09-15;6;79;51011
01;2020-09-15;7;89;26830
01;2020-09-15;3;90;7395
01;2020-09-15;154;0;656955
01;2020-09-16;14;09;83001
01;2020-09-16;23;19;84665
01;2020-09-16;23;29;65496
01;2020-09-16;31;39;85588
01;2020-09-16;35;49;89678
01;2020-09-16;17;59;89791
01;2020-09-16;3;69;73500
01;2020-09-16;6;79;51011
01;2020-09-16;1;89;26830
01;2020-09-16;0;90;7395
01;2020-09-16;153;0;656955
01;2020-09-17;5;09;83001
01;2020-09-17;20;19;84665
01;2020-09-17;19;29;65496
01;2020-09-17;15;39;85588
01;2020-09-17;20;49;89678
01;2020-09-17;7;59;89791
01;2020-09-17;5;69;73500
01;2020-09-17;8;79;51011
01;2020-09-17;0;89;26830
01;2020-09-17;0;90;7395
01;2020-09-17;99;0;656955
01;2020-09-18;5;09;83001
01;2020-09-18;17;19;84665
01;2020-09-18;19;29;65496
01;2020-09-18;16;39;85588
01;2020-09-18;16;49;89678
01;2020-09-18;14;59;89791
01;2020-09-18;8;69;73500
01;2020-09-18;6;79;51011
01;2020-09-18;2;89;26830
01;2020-09-18;0;90;7395
01;2020-09-18;103;0;656955
01;2020-09-19;1;09;83001
01;2020-09-19;2;19;84665
01;2020-09-19;6;29;65496
01;2020-09-19;6;39;85588
01;2020-09-19;6;49;89678
01;2020-09-19;3;59;89791
01;2020-09-19;2;69;73500
01;2020-09-19;1;79;51011
01;2020-09-19;2;89;26830
01;2020-09-19;0;90;7395
01;2020-09-19;29;0;656955
01;2020-09-20;0;09;83001
01;2020-09-20;0;19;84665
01;2020-09-20;1;29;65496
01;2020-09-20;0;39;85588
01;2020-09-20;1;49;89678
01;2020-09-20;0;59;89791
01;2020-09-20;1;69;73500
01;2020-09-20;0;79;51011
01;2020-09-20;1;89;26830
01;2020-09-20;0;90;7395
01;2020-09-20;4;0;656955
01;2020-09-21;5;09;83001
01;2020-09-21;16;19;84665
01;2020-09-21;30;29;65496
01;2020-09-21;14;39;85588
01;2020-09-21;19;49;89678
01;2020-09-21;17;59;89791
01;2020-09-21;10;69;73500
01;2020-09-21;9;79;51011
01;2020-09-21;6;89;26830
01;2020-09-21;3;90;7395
01;2020-09-21;129;0;656955
01;2020-09-22;3;09;83001
01;2020-09-22;9;19;84665
01;2020-09-22;30;29;65496
01;2020-09-22;13;39;85588
01;2020-09-22;18;49;89678
01;2020-09-22;17;59;89791
01;2020-09-22;7;69;73500
01;2020-09-22;5;79;51011
01;2020-09-22;2;89;26830
01;2020-09-22;0;90;7395
01;2020-09-22;104;0;656955
01;2020-09-23;2;09;83001
01;2020-09-23;15;19;84665
01;2020-09-23;27;29;65496
01;2020-09-23;9;39;85588
01;2020-09-23;14;49;89678
01;2020-09-23;15;59;89791
01;2020-09-23;14;69;73500
01;2020-09-23;3;79;51011
01;2020-09-23;2;89;26830
01;2020-09-23;0;90;7395
01;2020-09-23;101;0;656955
01;2020-09-24;2;09;83001
01;2020-09-24;12;19;84665
01;2020-09-24;22;29;65496
01;2020-09-24;12;39;85588
01;2020-09-24;13;49;89678
01;2020-09-24;11;59;89791
01;2020-09-24;8;69;73500
01;2020-09-24;5;79;51011
01;2020-09-24;0;89;26830
01;2020-09-24;0;90;7395
01;2020-09-24;85;0;656955
01;2020-09-25;2;09;83001
01;2020-09-25;10;19;84665
01;2020-09-25;18;29;65496
01;2020-09-25;14;39;85588
01;2020-09-25;12;49;89678
01;2020-09-25;17;59;89791
01;2020-09-25;4;69;73500
01;2020-09-25;4;79;51011
01;2020-09-25;0;89;26830
01;2020-09-25;1;90;7395
01;2020-09-25;82;0;656955
01;2020-09-26;1;09;83001
01;2020-09-26;3;19;84665
01;2020-09-26;4;29;65496
01;2020-09-26;3;39;85588
01;2020-09-26;2;49;89678
01;2020-09-26;5;59;89791
01;2020-09-26;4;69;73500
01;2020-09-26;3;79;51011
01;2020-09-26;0;89;26830
01;2020-09-26;0;90;7395
01;2020-09-26;25;0;656955
01;2020-09-27;0;09;83001
01;2020-09-27;0;19;84665
01;2020-09-27;0;29;65496
01;2020-09-27;0;39;85588
01;2020-09-27;0;49;89678
01;2020-09-27;0;59;89791
01;2020-09-27;1;69;73500
01;2020-09-27;0;79;51011
01;2020-09-27;0;89;26830
01;2020-09-27;0;90;7395
01;2020-09-27;1;0;656955
01;2020-09-28;2;09;83001
01;2020-09-28;12;19;84665
01;2020-09-28;13;29;65496
01;2020-09-28;23;39;85588
01;2020-09-28;16;49;89678
01;2020-09-28;18;59;89791
01;2020-09-28;5;69;73500
01;2020-09-28;2;79;51011
01;2020-09-28;3;89;26830
01;2020-09-28;2;90;7395
01;2020-09-28;96;0;656955
01;2020-09-29;3;09;83001
01;2020-09-29;20;19;84665
01;2020-09-29;26;29;65496
01;2020-09-29;15;39;85588
01;2020-09-29;15;49;89678
01;2020-09-29;15;59;89791
01;2020-09-29;7;69;73500
01;2020-09-29;3;79;51011
01;2020-09-29;2;89;26830
01;2020-09-29;0;90;7395
01;2020-09-29;106;0;656955
01;2020-09-30;2;09;83001
01;2020-09-30;12;19;84665
01;2020-09-30;29;29;65496
01;2020-09-30;14;39;85588
01;2020-09-30;13;49;89678
01;2020-09-30;10;59;89791
01;2020-09-30;7;69;73500
01;2020-09-30;8;79;51011
01;2020-09-30;0;89;26830
01;2020-09-30;0;90;7395
01;2020-09-30;95;0;656955
01;2020-10-01;2;09;83001
01;2020-10-01;22;19;84665
01;2020-10-01;21;29;65496
01;2020-10-01;19;39;85588
01;2020-10-01;18;49;89678
01;2020-10-01;15;59;89791
01;2020-10-01;4;69;73500
01;2020-10-01;2;79;51011
01;2020-10-01;1;89;26830
01;2020-10-01;2;90;7395
01;2020-10-01;106;0;656955
01;2020-10-02;5;09;83001
01;2020-10-02;19;19;84665
01;2020-10-02;29;29;65496
01;2020-10-02;12;39;85588
01;2020-10-02;24;49;89678
01;2020-10-02;16;59;89791
01;2020-10-02;12;69;73500
01;2020-10-02;5;79;51011
01;2020-10-02;4;89;26830
01;2020-10-02;2;90;7395
01;2020-10-02;128;0;656955
01;2020-10-03;0;09;83001
01;2020-10-03;9;19;84665
01;2020-10-03;5;29;65496
01;2020-10-03;12;39;85588
01;2020-10-03;10;49;89678
01;2020-10-03;12;59;89791
01;2020-10-03;9;69;73500
01;2020-10-03;3;79;51011
01;2020-10-03;0;89;26830
01;2020-10-03;1;90;7395
01;2020-10-03;61;0;656955
01;2020-10-04;0;09;83001
01;2020-10-04;0;19;84665
01;2020-10-04;0;29;65496
01;2020-10-04;0;39;85588
01;2020-10-04;1;49;89678
01;2020-10-04;0;59;89791
01;2020-10-04;1;69;73500
01;2020-10-04;2;79;51011
01;2020-10-04;3;89;26830
01;2020-10-04;2;90;7395
01;2020-10-04;9;0;656955
01;2020-10-05;3;09;83001
01;2020-10-05;21;19;84665
01;2020-10-05;42;29;65496
01;2020-10-05;33;39;85588
01;2020-10-05;29;49;89678
01;2020-10-05;25;59;89791
01;2020-10-05;27;69;73500
01;2020-10-05;11;79;51011
01;2020-10-05;7;89;26830
01;2020-10-05;10;90;7395
01;2020-10-05;208;0;656955
01;2020-10-06;4;09;83001
01;2020-10-06;37;19;84665
01;2020-10-06;28;29;65496
01;2020-10-06;33;39;85588
01;2020-10-06;31;49;89678
01;2020-10-06;29;59;89791
01;2020-10-06;15;69;73500
01;2020-10-06;9;79;51011
01;2020-10-06;2;89;26830
01;2020-10-06;3;90;7395
01;2020-10-06;191;0;656955
01;2020-10-07;6;09;83001
01;2020-10-07;22;19;84665
01;2020-10-07;37;29;65496
01;2020-10-07;43;39;85588
01;2020-10-07;41;49;89678
01;2020-10-07;35;59;89791
01;2020-10-07;19;69;73500
01;2020-10-07;12;79;51011
01;2020-10-07;7;89;26830
01;2020-10-07;6;90;7395
01;2020-10-07;228;0;656955
01;2020-10-08;7;09;83001
01;2020-10-08;29;19;84665
01;2020-10-08;41;29;65496
01;2020-10-08;40;39;85588
01;2020-10-08;47;49;89678
01;2020-10-08;33;59;89791
01;2020-10-08;30;69;73500
01;2020-10-08;16;79;51011
01;2020-10-08;11;89;26830
01;2020-10-08;6;90;7395
01;2020-10-08;260;0;656955
01;2020-10-09;6;09;83001
01;2020-10-09;36;19;84665
01;2020-10-09;38;29;65496
01;2020-10-09;41;39;85588
01;2020-10-09;48;49;89678
01;2020-10-09;39;59;89791
01;2020-10-09;32;69;73500
01;2020-10-09;22;79;51011
01;2020-10-09;21;89;26830
01;2020-10-09;8;90;7395
01;2020-10-09;291;0;656955
01;2020-10-10;1;09;83001
01;2020-10-10;11;19;84665
01;2020-10-10;11;29;65496
01;2020-10-10;12;39;85588
01;2020-10-10;21;49;89678
01;2020-10-10;19;59;89791
01;2020-10-10;10;69;73500
01;2020-10-10;5;79;51011
01;2020-10-10;8;89;26830
01;2020-10-10;5;90;7395
01;2020-10-10;103;0;656955
01;2020-10-11;0;09;83001
01;2020-10-11;0;19;84665
01;2020-10-11;0;29;65496
01;2020-10-11;1;39;85588
01;2020-10-11;3;49;89678
01;2020-10-11;1;59;89791
01;2020-10-11;0;69;73500
01;2020-10-11;1;79;51011
01;2020-10-11;3;89;26830
01;2020-10-11;3;90;7395
01;2020-10-11;12;0;656955
01;2020-10-12;14;09;83001
01;2020-10-12;51;19;84665
01;2020-10-12;63;29;65496
01;2020-10-12;59;39;85588
01;2020-10-12;72;49;89678
01;2020-10-12;82;59;89791
01;2020-10-12;63;69;73500
01;2020-10-12;19;79;51011
01;2020-10-12;31;89;26830
01;2020-10-12;22;90;7395
01;2020-10-12;476;0;656955
01;2020-10-13;6;09;83001
01;2020-10-13;42;19;84665
01;2020-10-13;55;29;65496
01;2020-10-13;56;39;85588
01;2020-10-13;56;49;89678
01;2020-10-13;60;59;89791
01;2020-10-13;45;69;73500
01;2020-10-13;26;79;51011
01;2020-10-13;13;89;26830
01;2020-10-13;7;90;7395
01;2020-10-13;366;0;656955
01;2020-10-14;9;09;83001
01;2020-10-14;65;19;84665
01;2020-10-14;41;29;65496
01;2020-10-14;71;39;85588
01;2020-10-14;64;49;89678
01;2020-10-14;56;59;89791
01;2020-10-14;45;69;73500
01;2020-10-14;22;79;51011
01;2020-10-14;17;89;26830
01;2020-10-14;11;90;7395
01;2020-10-14;401;0;656955
01;2020-10-15;7;09;83001
01;2020-10-15;74;19;84665
01;2020-10-15;91;29;65496
01;2020-10-15;84;39;85588
01;2020-10-15;74;49;89678
01;2020-10-15;83;59;89791
01;2020-10-15;57;69;73500
01;2020-10-15;31;79;51011
01;2020-10-15;20;89;26830
01;2020-10-15;19;90;7395
01;2020-10-15;540;0;656955
01;2020-10-16;8;09;83001
01;2020-10-16;69;19;84665
01;2020-10-16;81;29;65496
01;2020-10-16;85;39;85588
01;2020-10-16;73;49;89678
01;2020-10-16;69;59;89791
01;2020-10-16;65;69;73500
01;2020-10-16;40;79;51011
01;2020-10-16;30;89;26830
01;2020-10-16;10;90;7395
01;2020-10-16;530;0;656955
01;2020-10-17;1;09;83001
01;2020-10-17;28;19;84665
01;2020-10-17;23;29;65496
01;2020-10-17;37;39;85588
01;2020-10-17;38;49;89678
01;2020-10-17;30;59;89791
01;2020-10-17;26;69;73500
01;2020-10-17;11;79;51011
01;2020-10-17;6;89;26830
01;2020-10-17;4;90;7395
01;2020-10-17;204;0;656955
01;2020-10-18;0;09;83001
01;2020-10-18;1;19;84665
01;2020-10-18;3;29;65496
