"dataset.id";"dataset.title";"dataset.slug";"dataset.url";"dataset.organization";"dataset.organization_id";"dataset.license";"dataset.private";"id";"url";"title";"description";"filetype";"format";"mime";"filesize";"checksum.type";"checksum.value";"created_at";"modified";"downloads"
"6050926b8dfc22e6c2b78e27";"Données relatives aux personnes présentant des comorbidités vaccinées contre la COVID-19 ";"donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"42cbd2a1-92eb-4656-a8eb-ccc5a61fa183";"https://static.data.gouv.fr/resources/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/20210402-182506/vacsi-pc-fra-2021-04-02-18h25.csv";"vacsi-pc-fra-2021-04-02-18h25.csv";"Données vaccination des personnes avec comorbidités arrêté à la dernière date disponible - france";"file";"csv";"text/csv";3354;"sha1";"ee253296b2ad3dcc9c769eff993be900d898473d";"2021-03-16T12:20:23.409000";"2021-04-02T18:25:06.315000";3
"6050926b8dfc22e6c2b78e27";"Données relatives aux personnes présentant des comorbidités vaccinées contre la COVID-19 ";"donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"433cb640-84b7-410c-9b2e-945dfafa131e";"https://static.data.gouv.fr/resources/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/20210402-182514/vacsi-pc-reg-2021-04-02-18h25.csv";"vacsi-pc-reg-2021-04-02-18h25.csv";"Données vaccination des personnes avec comorbidités arrêté à la dernière date disponible - région";"file";"csv";"text/csv";54008;"sha1";"1b9120277c34f90f22aa39507a1f7bf5bebda8b5";"2021-03-16T12:20:04.653000";"2021-04-02T18:25:14.623000";1
"6050926b8dfc22e6c2b78e27";"Données relatives aux personnes présentant des comorbidités vaccinées contre la COVID-19 ";"donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"adbe1a82-f5eb-49bd-9190-0d4546541e75";"https://static.data.gouv.fr/resources/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/20210402-182527/vacsi-pc-dep-2021-04-02-18h25.csv";"vacsi-pc-dep-2021-04-02-18h25.csv";"Données vaccination des personnes avec comorbidités arrêté à la dernière date disponible - département";"file";"csv";"text/csv";267499;"sha1";"a57197ee737b94ab9c4ad85325c909e8f70e7de1";"2021-03-16T12:19:40.255000";"2021-04-02T18:25:27.835000";0
"6050926b8dfc22e6c2b78e27";"Données relatives aux personnes présentant des comorbidités vaccinées contre la COVID-19 ";"donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"edc710c0-6516-46b9-96e7-f37a7edfc1f7";"https://static.data.gouv.fr/resources/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/20210316-121914/vacsi-pc-tot-a.csv";"vacsi-pc-tot-a_fra.csv";"Données vaccination des personnes avec comorbidités arrêté à la dernière date disponible - france";"file";"csv";"text/csv";248;"sha1";"9d751abf4b9b8a4d2b098fc2682bc8aa0aebe267";"2021-03-16T12:19:14.402000";"2021-03-16T12:19:21.226000";0
"6050926b8dfc22e6c2b78e27";"Données relatives aux personnes présentant des comorbidités vaccinées contre la COVID-19 ";"donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"a220534f-d093-4b6a-86d4-38287317a962";"https://static.data.gouv.fr/resources/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/20210316-121850/vacsi-pc-tot-a.csv";"vacsi-pc-tot-a-reg.csv";"Données vaccination des personnes avec comorbidités arrêté à la dernière date disponible - région";"file";"csv";"text/csv";3113;"sha1";"6e290e13ce0c85c3c015c16dc6e3da40d8907cba";"2021-03-16T12:18:50.873000";"2021-03-16T12:18:59.747000";0
"6050926b8dfc22e6c2b78e27";"Données relatives aux personnes présentant des comorbidités vaccinées contre la COVID-19 ";"donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"03fed22c-a7bc-4863-aa9d-cd90edf5b0b9";"https://static.data.gouv.fr/resources/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/20210316-121818/vacsi-pc-tot-a.csv";"vacsi-pc-tot-a-dep.csv";"Données vaccination des personnes avec comorbidités arrêté à la dernière date disponible - département";"file";"csv";"text/csv";15955;"sha1";"61adf2b02843024f75a2cece0e7d21854cfd77b1";"2021-03-16T12:18:18.255000";"2021-03-16T12:18:30.372000";0
"6050926b8dfc22e6c2b78e27";"Données relatives aux personnes présentant des comorbidités vaccinées contre la COVID-19 ";"donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"f4d7c0bd-8dc7-49af-8333-ec9d6abfdbee";"https://static.data.gouv.fr/resources/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/20210316-121751/vacsi-pc-a.csv";"vacsi-pc-a_fra.csv";"Données vaccination des personnes avec comorbidités arrêté à la dernière date disponible - france";"file";"csv";"text/csv";16163;"sha1";"b8e724f4400d1bf83de250a4b50e2b5777d88d9f";"2021-03-16T12:17:51.809000";"2021-03-16T12:18:08.331000";0
"6050926b8dfc22e6c2b78e27";"Données relatives aux personnes présentant des comorbidités vaccinées contre la COVID-19 ";"donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"dfe80fd3-12bc-4d1f-9c67-3075a4360382";"https://static.data.gouv.fr/resources/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/20210316-121715/vacsi-pc-a.csv";"vacsi-pc-a-reg.csv";"Données vaccination des personnes avec comorbidités arrêté à la dernière date disponible - région";"file";"csv";"text/csv";174399;"sha1";"ea5eac3aa228aee7d418eea9af85a06c1aa5310c";"2021-03-16T12:17:15.443000";"2021-03-16T12:17:37.831000";0
"6050926b8dfc22e6c2b78e27";"Données relatives aux personnes présentant des comorbidités vaccinées contre la COVID-19 ";"donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"240c60c4-6453-414e-ae9a-84fd600e9f64";"https://static.data.gouv.fr/resources/donnees-relatives-aux-personnes-presentant-des-comorbidites-vaccinees-contre-la-covid-19/20210316-121345/vacsi-pc-a.csv";"vacsi-pc-a-dep.csv";"Données vaccination des personnes avec comorbidités arrêté à la dernière date disponible - département";"file";"csv";"text/csv";752058;"sha1";"54f94381835c20495d89778acd38f48118a28b8d";"2021-03-16T12:13:45.452000";"2021-03-16T12:16:55.668000";0
"5e74ecf52eb7514f2d3b8845";"Données des urgences hospitalières et de SOS médecins relatives à l'épidémie de COVID-19 ";"donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"eceb9fb4-3ebc-4da3-828d-f5939712600a";"https://static.data.gouv.fr/resources/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/20210729-190506/sursaud-corona-quot-dep-2021-07-29-19h05.csv";"sursaud-corona-quot-dep-2021-07-29-19h05.csv";"";"file";"csv";"text/csv";12610605;"sha1";"ac999f6a731de9a223d50a3ff6c17af26ddb4b46";"2020-03-20T18:56:25.178000";"2021-07-29T19:05:07.996000";19729
"5e74ecf52eb7514f2d3b8845";"Données des urgences hospitalières et de SOS médecins relatives à l'épidémie de COVID-19 ";"donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"d2af5160-a21d-47b7-8f30-3c20dade63b1";"https://static.data.gouv.fr/resources/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/20210729-190509/sursaud-corona-quot-reg-2021-07-29-19h05.csv";"sursaud-corona-quot-reg-2021-07-29-19h05.csv";"";"file";"csv";"text/csv";2662054;"sha1";"b31a5c4f0c8e7c387680c0df6a7f6615769a5dd6";"2020-03-20T18:56:25.009000";"2021-07-29T19:05:09.876000";3067
"5e74ecf52eb7514f2d3b8845";"Données des urgences hospitalières et de SOS médecins relatives à l'épidémie de COVID-19 ";"donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"219427ba-7e90-4eb1-9ac7-4de2e7e2112c";"https://static.data.gouv.fr/resources/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/20200703-190036/sursaud-covid19-quotidien-2020-07-03-19h00-france.csv";"sursaud-covid19-quotidien-2020-07-03-19h00-france.csv";"";"file";"csv";"text/csv";55738;"sha1";"78e14522b9e618d56dea7036fa722e8ccc86a835";"2020-03-27T16:17:55.495000";"2020-07-03T19:00:36.723000";2776
"5e74ecf52eb7514f2d3b8845";"Données des urgences hospitalières et de SOS médecins relatives à l'épidémie de COVID-19 ";"donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"941ff2b4-ea24-4cdf-b0a7-655f2a332fb2";"https://static.data.gouv.fr/resources/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/20200703-190034/sursaud-covid19-quotidien-2020-07-03-19h00.xlsx";"sursaud-covid19-quotidien-2020-07-03-19h00.xlsx";"";"file";"xlsx";"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet";5850795;"sha1";"225270f16a89673186807408a03b8d7b934d87c4";"2020-03-20T19:14:55.007000";"2020-07-03T19:00:34.879000";4576
"5e74ecf52eb7514f2d3b8845";"Données des urgences hospitalières et de SOS médecins relatives à l'épidémie de COVID-19 ";"donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"c67aebf7-9883-49ef-a654-c4af5fdf5206";"https://static.data.gouv.fr/resources/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/20200715-191515/sursaud-corona-hebdo-2020-07-15-19h15.csv";"sursaud-corona-hebdo-2020-07-15-19h15.csv";"";"file";"csv";"text/csv";327878;"sha1";"92f1689346a158c798d9db99e45d869be0d5bc40";"2020-03-20T19:15:53.340000";"2020-07-15T19:15:15.447000";899
"5e74ecf52eb7514f2d3b8845";"Données des urgences hospitalières et de SOS médecins relatives à l'épidémie de COVID-19 ";"donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"2265d880-5260-4b34-8827-b3d76180032e";"https://static.data.gouv.fr/resources/donnees-relatives-a-lepidemie-du-covid-19/20200323-194934/metadonnee-urgenceshos-sosmedecin-covid19-quot.csv";"metadonnee-urgenceshos-sosmedecins-covid19-quot-dep.csv";"";"file";"csv";"text/csv";2694;"sha1";"f82854be4f6c99a887b6d03fc510e33ae4e9e679";"2020-03-23T19:49:34.576000";"2020-03-27T18:46:47.519000";1009
"5e74ecf52eb7514f2d3b8845";"Données des urgences hospitalières et de SOS médecins relatives à l'épidémie de COVID-19 ";"donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"02c99d99-96a0-4953-8e30-04fd660530f6";"https://static.data.gouv.fr/resources/donnees-des-ugences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/20200327-184959/metadonnee-urgenceshos-sosmedecin-covid19-quot-reg.csv";"metadonnee-urgenceshos-sosmedecin-covid19-quot-reg.csv";"";"file";"csv";"text/csv";2682;"sha1";"11861d8a08e39d5ca093e7aa10b8c8cfdc431a8b";"2020-03-27T18:49:59.817000";"2020-03-27T18:50:07.711000";218
"5e74ecf52eb7514f2d3b8845";"Données des urgences hospitalières et de SOS médecins relatives à l'épidémie de COVID-19 ";"donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"0289e4fe-bb67-42b9-a320-cd22c98d82c3";"https://static.data.gouv.fr/resources/donnees-des-ugences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/20200327-185634/metadonnee-urgenceshos-sosmedecin-covid19-quot-fra.csv";"metadonnee-urgenceshos-sosmedecin-covid19-quot-fra.csv";"";"file";"csv";"text/csv";2680;"sha1";"4298826ae95608b509664b32dbf4833d0049a597";"2020-03-27T18:56:34.899000";"2020-03-27T18:56:51.696000";284
"5e74ecf52eb7514f2d3b8845";"Données des urgences hospitalières et de SOS médecins relatives à l'épidémie de COVID-19 ";"donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"8ed0a51f-147f-4c6b-b2f3-b50c88fc7c07";"https://static.data.gouv.fr/resources/donnees-relatives-a-lepidemie-du-covid-19/20200323-194955/metadonnee-urgenceshos-sosmedecin-covid19-hebdo.csv";"metadonnee-urgenceshos-sosmedecins-covid19-hebdo.csv";"";"file";"csv";"text/csv";1329;"sha1";"8ae0c8f49f35ff3ab611de8cc8650b1340fe87d0";"2020-03-23T19:49:55.734000";"2020-03-23T19:50:19.338000";328
"5e74ecf52eb7514f2d3b8845";"Données des urgences hospitalières et de SOS médecins relatives à l'épidémie de COVID-19 ";"donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-des-urgences-hospitalieres-et-de-sos-medecins-relatives-a-lepidemie-de-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"cbed61a8-64e8-4c8c-8e97-65d3a31a99b6";"https://static.data.gouv.fr/resources/donnees-relatives-a-lepidemie-du-covid-19/20200320-181924/code-tranches-dage.csv";"code-tranches-dage.csv";"";"file";"csv";"text/csv";110;"sha1";"06b8b6bd3c95ebc1a283bff184ab7c60b10e6ad7";"2020-03-20T18:19:24.201000";"2020-03-23T18:47:52.441000";1450
"60190d00a7273a8100dd4d38";"Synthèse des indicateurs de suivi de l’épidémie COVID-19";"synthese-des-indicateurs-de-suivi-de-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/synthese-des-indicateurs-de-suivi-de-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"5c4e1452-3850-4b59-b11c-3dd51d7fb8b5";"https://static.data.gouv.fr/resources/synthese-des-indicateurs-de-suivi-de-lepidemie-covid-19/20210729-190521/table-indicateurs-open-data-dep-2021-07-29-19h05.csv";"table-indicateurs-open-data-dep-2021-07-29-19h05.csv";"";"file";"csv";"text/csv";6480964;"sha1";"c298f63c018358e5d39edfdd014dae3b0ac91959";"2021-02-02T10:52:56.839000";"2021-07-29T19:05:21.916000";2136
"60190d00a7273a8100dd4d38";"Synthèse des indicateurs de suivi de l’épidémie COVID-19";"synthese-des-indicateurs-de-suivi-de-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/synthese-des-indicateurs-de-suivi-de-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"f335f9ea-86e3-4ffa-9684-93c009d5e617";"https://static.data.gouv.fr/resources/synthese-des-indicateurs-de-suivi-de-lepidemie-covid-19/20210729-190522/table-indicateurs-open-data-france-2021-07-29-19h05.csv";"table-indicateurs-open-data-france-2021-07-29-19h05.csv";"";"file";"csv";"text/csv";75217;"sha1";"8e57fd6b977cb3966891c569bc2f9b06c3fd53b0";"2021-02-02T10:52:47.406000";"2021-07-29T19:05:22.960000";2389
"5ed117db6c161bd5baf070be";"Données relatives aux résultats des tests virologiques COVID-19";"donnees-relatives-aux-resultats-des-tests-virologiques-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"9417846f-0119-46f5-b49a-f97d9a869261";"https://static.data.gouv.fr/resources/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/20201021-095044/sidep-note-methodo-270820.pdf";"sidep-note-methodo-270820.pdf";"";"file";"pdf";"application/pdf";418200;"sha1";"525806ddf75a26bd9255d306e20ff5fe206212a6";"2020-10-21T09:50:45.112000";"2020-10-21T09:50:49.241000";353
"5ed117db6c161bd5baf070be";"Données relatives aux résultats des tests virologiques COVID-19";"donnees-relatives-aux-resultats-des-tests-virologiques-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"ea4b1a83-30cd-426a-b2ca-d74e5aede5ce";"https://static.data.gouv.fr/resources/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/20201021-095031/faq-geodes-sidep-250920.pdf";"faq-geodes-sidep-250920.pdf";"";"file";"pdf";"application/pdf";321851;"sha1";"d87300836b4b88c5a48171625232fcc575c16653";"2020-10-21T09:50:31.891000";"2020-10-21T09:50:40.068000";51
"5ed117db6c161bd5baf070be";"Données relatives aux résultats des tests virologiques COVID-19";"donnees-relatives-aux-resultats-des-tests-virologiques-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"406c6a23-e283-4300-9484-54e78c8ae675";"https://static.data.gouv.fr/resources/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/20210729-190931/sp-pos-quot-dep-2021-07-29-19h09.csv";"sp-pos-quot-dep-2021-07-29-19h09.csv";"Taux de positivité - quotidien - département .";"file";"csv";"text/csv";14711074;"sha1";"40370124169b39cbf6487fba3690d340572183e3";"2020-05-29T18:02:26.703000";"2021-07-29T19:09:33.245000";29668
"5ed117db6c161bd5baf070be";"Données relatives aux résultats des tests virologiques COVID-19";"donnees-relatives-aux-resultats-des-tests-virologiques-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"001aca18-df6a-45c8-89e6-f82d689e6c01";"https://static.data.gouv.fr/resources/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/20210729-190936/sp-pos-quot-reg-2021-07-29-19h09.csv";"sp-pos-quot-reg-2021-07-29-19h09.csv";"Taux de positivité - quotidien - région.";"file";"csv";"text/csv";4381901;"sha1";"221187d2c3b90b5f76b18c265f84d679ccbea10b";"2020-05-29T18:03:11.045000";"2021-07-29T19:09:36.598000";4242
"5ed117db6c161bd5baf070be";"Données relatives aux résultats des tests virologiques COVID-19";"donnees-relatives-aux-resultats-des-tests-virologiques-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"dd0de5d9-b5a5-4503-930a-7b08dc0adc7c";"https://static.data.gouv.fr/resources/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/20210729-190934/sp-pos-quot-fra-2021-07-29-19h09.csv";"sp-pos-quot-fra-2021-07-29-19h09.csv";"Taux de positivité - quotidien - france.";"file";"csv";"text/csv";299314;"sha1";"953b44920007221261fc28fb2ab93496ab07cbb5";"2020-05-29T18:02:57.551000";"2021-07-29T19:09:34.469000";13394
"5ed117db6c161bd5baf070be";"Données relatives aux résultats des tests virologiques COVID-19";"donnees-relatives-aux-resultats-des-tests-virologiques-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"dd3ac13c-e87f-4b33-8897-07baff4e1783";"https://static.data.gouv.fr/resources/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/20210729-190925/sp-pos-heb-dep-2021-07-29-19h09.csv";"sp-pos-heb-dep-2021-07-29-19h09.csv";"Taux de positivité - hebdomadaire - departement.";"file";"csv";"text/csv";2038505;"sha1";"c6a6cdded876bbcd5bd0158ddd21fa915f51bac4";"2020-05-29T18:01:11.291000";"2021-07-29T19:09:25.909000";899
"5ed117db6c161bd5baf070be";"Données relatives aux résultats des tests virologiques COVID-19";"donnees-relatives-aux-resultats-des-tests-virologiques-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"1ff7af5f-88d6-44bd-b8b6-16308b046afc";"https://static.data.gouv.fr/resources/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/20210729-190928/sp-pos-heb-reg-2021-07-29-19h09.csv";"sp-pos-heb-reg-2021-07-29-19h09.csv";"Taux de positivité - hebdomadaire - région .";"file";"csv";"text/csv";650797;"sha1";"fc7a0026d398da4f405fe2906eb3c08aeb70eb3a";"2020-05-29T18:02:10.342000";"2021-07-29T19:09:28.321000";1027
"5ed117db6c161bd5baf070be";"Données relatives aux résultats des tests virologiques COVID-19";"donnees-relatives-aux-resultats-des-tests-virologiques-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"2f0f720d-fbd2-41a7-95b4-3a70ff5a9253";"https://static.data.gouv.fr/resources/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/20210729-190926/sp-pos-heb-fra-2021-07-29-19h09.csv";"sp-pos-heb-fra-2021-07-29-19h09.csv";"Taux de positivité - hebdomadaire - France.";"file";"csv";"text/csv";44683;"sha1";"6aa6b856bbe71a875e46b7922fcd2275b232eb60";"2020-05-29T18:01:35.129000";"2021-07-29T19:09:27.117000";858
"5ed117db6c161bd5baf070be";"Données relatives aux résultats des tests virologiques COVID-19";"donnees-relatives-aux-resultats-des-tests-virologiques-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"d1c1846c-f2d1-43cb-ad84-b46c40d1bec8";"https://static.data.gouv.fr/resources/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/20210412-181259/sp-ti-tp-7j-dep-2021-04-12-18h12.csv";"sp-ti-tp-7j-dep-2021-04-12-18h12.csv";"";"file";"csv";"text/csv";1402912;"sha1";"4f2b53bb961c009da4043f46d8634111cc58ec4e";"2020-05-29T18:20:52.321000";"2021-04-12T18:12:59.674000";2
"5ed117db6c161bd5baf070be";"Données relatives aux résultats des tests virologiques COVID-19";"donnees-relatives-aux-resultats-des-tests-virologiques-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"df2f66d3-ef9b-48e0-abdf-f33a6a7ff2fa";"https://static.data.gouv.fr/resources/donnees-relatives-aux-resultats-des-tests-virologiques-covid-19/20210412-181259/sp-ti-tp-7j-reg-2021-04-12-18h12.csv";"sp-ti-tp-7j-reg-2021-04-12-18h12.csv";"";"file";"csv";"text/csv";390284;"sha1";"3d20d52b55106d09fd9644a31b4901da517ef825";"2020-05-29T18:20:52.324000";"2021-04-12T18:12:59.230000";47
